benchmark,onnx_file,vnnlib_file,ground_truth,n_sat,n_unsat,n_timeout,n_unknown,n_error,dissenting_tools,source_tools
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_3_0.05.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_4_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_4_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_5_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_6_0.03.vnnlib,unsat,0,5,0,1,0,,"alpha_beta_crown,cora,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_6_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_7_0.03.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_7_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_8_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_9_0.03.vnnlib,unsat,0,4,0,2,0,,"alpha_beta_crown,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6.onnx,mnist_fc_vnncomp2022_prop_9_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_0_0.05.onnx,mnist_fc_vnncomp2022_prop_0_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_10_0.05.onnx,mnist_fc_vnncomp2022_prop_10_0.05.vnnlib,unsat,0,1,1,3,1,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_11_0.03.onnx,mnist_fc_vnncomp2022_prop_11_0.03.vnnlib,unsat,0,2,0,3,1,,"alpha_beta_crown,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_12_0.03.onnx,mnist_fc_vnncomp2022_prop_12_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_13_0.03.onnx,mnist_fc_vnncomp2022_prop_13_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_14_0.03.onnx,mnist_fc_vnncomp2022_prop_14_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_14_0.05.onnx,mnist_fc_vnncomp2022_prop_14_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_1_0.03.onnx,mnist_fc_vnncomp2022_prop_1_0.03.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_3_0.03.onnx,mnist_fc_vnncomp2022_prop_3_0.03.vnnlib,unsat,0,5,0,1,0,,"alpha_beta_crown,cora,nnenum,pyrat,rover"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_3_0.05.onnx,mnist_fc_vnncomp2022_prop_3_0.05.vnnlib,unsat,0,3,0,3,0,,"alpha_beta_crown,nnenum,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_4_0.03.onnx,mnist_fc_vnncomp2022_prop_4_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_4_0.05.onnx,mnist_fc_vnncomp2022_prop_4_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_5_0.05.onnx,mnist_fc_vnncomp2022_prop_5_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_6_0.03.onnx,mnist_fc_vnncomp2022_prop_6_0.03.vnnlib,unsat,0,3,0,3,0,,"alpha_beta_crown,nnenum,pyrat"
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_6_0.05.onnx,mnist_fc_vnncomp2022_prop_6_0.05.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_7_0.03.onnx,mnist_fc_vnncomp2022_prop_7_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_7_0.05.onnx,mnist_fc_vnncomp2022_prop_7_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_8_0.05.onnx,mnist_fc_vnncomp2022_prop_8_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_9_0.03.onnx,mnist_fc_vnncomp2022_prop_9_0.03.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,mnist_fc_vnncomp2022_mnist-net_256x6_RSPLITTER_mnist_fc_vnncomp2022_prop_9_0.05.onnx,mnist_fc_vnncomp2022_prop_9_0.05.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img1204-eps0.024967320261437907.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img1900-eps0.03934640522875817.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img2153-eps0.04196078431372549.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img2341-eps0.049150326797385624.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img2537-eps0.006666666666666667.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img3365-eps0.0407843137254902.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img395-eps0.003790849673202614.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img4386-eps0.011111111111111112.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img6098-eps0.006666666666666666.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw.onnx,oval21-benchmark_cifar_base_kw-img8258-eps0.005620915032679739.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img1204-eps0.024967320261437907.onnx,oval21-benchmark_cifar_base_kw-img1204-eps0.024967320261437907.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img1900-eps0.03934640522875817.onnx,oval21-benchmark_cifar_base_kw-img1900-eps0.03934640522875817.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img2153-eps0.04196078431372549.onnx,oval21-benchmark_cifar_base_kw-img2153-eps0.04196078431372549.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img2341-eps0.049150326797385624.onnx,oval21-benchmark_cifar_base_kw-img2341-eps0.049150326797385624.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img2537-eps0.006666666666666667.onnx,oval21-benchmark_cifar_base_kw-img2537-eps0.006666666666666667.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img3365-eps0.0407843137254902.onnx,oval21-benchmark_cifar_base_kw-img3365-eps0.0407843137254902.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img395-eps0.003790849673202614.onnx,oval21-benchmark_cifar_base_kw-img395-eps0.003790849673202614.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img4386-eps0.011111111111111112.onnx,oval21-benchmark_cifar_base_kw-img4386-eps0.011111111111111112.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img6098-eps0.006666666666666666.onnx,oval21-benchmark_cifar_base_kw-img6098-eps0.006666666666666666.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_base_kw_RSPLITTER_oval21-benchmark_cifar_base_kw-img8258-eps0.005620915032679739.onnx,oval21-benchmark_cifar_base_kw-img8258-eps0.005620915032679739.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img3039-eps0.035686274509803925.vnnlib,unknown,0,0,4,2,0,,
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img3782-eps0.053202614379084974.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.vnnlib,unknown,0,0,4,2,0,,
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.vnnlib,unknown,0,0,4,2,0,,
relusplitter,oval21-benchmark_cifar_deep_kw.onnx,oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.onnx,oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.vnnlib,unsat,0,1,1,3,1,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img3039-eps0.035686274509803925.onnx,oval21-benchmark_cifar_deep_kw-img3039-eps0.035686274509803925.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img3782-eps0.053202614379084974.onnx,oval21-benchmark_cifar_deep_kw-img3782-eps0.053202614379084974.vnnlib,unsat,0,2,0,3,1,,"alpha_beta_crown,pyrat"
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.onnx,oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.vnnlib,unknown,0,0,4,2,0,,
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.onnx,oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.onnx,oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.vnnlib,unsat,0,1,1,3,1,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.onnx,oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072.onnx,oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.onnx,oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.vnnlib,unknown,0,0,3,2,1,,
relusplitter,oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.onnx,oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img2440-eps0.010588235294117648.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img4279-eps0.02143790849673203.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img4351-eps0.03633986928104575.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img4409-eps0.021307189542483663.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img4760-eps0.0134640522875817.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img6947-eps0.019084967320261437.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img7176-eps0.004183006535947713.vnnlib,unsat,0,2,1,3,0,,"alpha_beta_crown,pyrat"
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img7442-eps0.006666666666666667.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img773-eps0.0026143790849673205.vnnlib,sat,3,0,0,3,0,,"alpha_beta_crown,nnenum,pyrat"
relusplitter,oval21-benchmark_cifar_wide_kw.onnx,oval21-benchmark_cifar_wide_kw-img7814-eps0.01738562091503268.vnnlib,unknown,0,0,3,3,0,,
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img2440-eps0.010588235294117648.onnx,oval21-benchmark_cifar_wide_kw-img2440-eps0.010588235294117648.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img4279-eps0.02143790849673203.onnx,oval21-benchmark_cifar_wide_kw-img4279-eps0.02143790849673203.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img4351-eps0.03633986928104575.onnx,oval21-benchmark_cifar_wide_kw-img4351-eps0.03633986928104575.vnnlib,unknown,0,0,3,2,1,,
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img4409-eps0.021307189542483663.onnx,oval21-benchmark_cifar_wide_kw-img4409-eps0.021307189542483663.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img4760-eps0.0134640522875817.onnx,oval21-benchmark_cifar_wide_kw-img4760-eps0.0134640522875817.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img6947-eps0.019084967320261437.onnx,oval21-benchmark_cifar_wide_kw-img6947-eps0.019084967320261437.vnnlib,unsat,0,1,1,3,1,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img7176-eps0.004183006535947713.onnx,oval21-benchmark_cifar_wide_kw-img7176-eps0.004183006535947713.vnnlib,unsat,0,1,1,3,1,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img7442-eps0.006666666666666667.onnx,oval21-benchmark_cifar_wide_kw-img7442-eps0.006666666666666667.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img773-eps0.0026143790849673205.onnx,oval21-benchmark_cifar_wide_kw-img773-eps0.0026143790849673205.vnnlib,sat,3,0,0,3,0,,"alpha_beta_crown,nnenum,pyrat"
relusplitter,oval21-benchmark_cifar_wide_kw_RSPLITTER_oval21-benchmark_cifar_wide_kw-img7814-eps0.01738562091503268.onnx,oval21-benchmark_cifar_wide_kw-img7814-eps0.01738562091503268.vnnlib,unsat,0,1,2,3,0,,alpha_beta_crown
relusplitter,test_nano.onnx,test_nano.vnnlib,unsat,0,4,0,1,1,,"alpha_beta_crown,cora,nnenum,pyrat"
tllverify_2023,test_nano.onnx,test_nano.vnnlib,unsat,0,5,0,1,2,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
tllverify_2023,tllBench_n=2_N=M=16_m=1_instance_1_0.onnx,property_N=16_0.vnnlib,unsat,0,6,0,1,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=16_m=1_instance_1_1.onnx,property_N=16_1.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=16_m=1_instance_1_2.onnx,property_N=16_2.vnnlib,unsat,0,6,0,1,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=16_m=1_instance_1_3.onnx,property_N=16_3.vnnlib,unsat,0,6,0,1,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=24_m=1_instance_2_0.onnx,property_N=24_0.vnnlib,unsat,0,6,0,1,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=24_m=1_instance_2_1.onnx,property_N=24_1.vnnlib,unsat,0,6,0,1,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=24_m=1_instance_2_2.onnx,property_N=24_2.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=24_m=1_instance_2_3.onnx,property_N=24_3.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=32_m=1_instance_3_0.onnx,property_N=32_0.vnnlib,unsat,0,6,1,0,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=32_m=1_instance_3_1.onnx,property_N=32_1.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=32_m=1_instance_3_2.onnx,property_N=32_2.vnnlib,unsat,0,6,1,0,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=32_m=1_instance_3_3.onnx,property_N=32_3.vnnlib,unsat,0,6,1,0,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=40_m=1_instance_4_0.onnx,property_N=40_0.vnnlib,unsat,0,5,1,0,2,,"alpha_beta_crown,cora,neuralsat,pyrat,sobolbox"
tllverify_2023,tllBench_n=2_N=M=40_m=1_instance_4_1.onnx,property_N=40_1.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=40_m=1_instance_4_2.onnx,property_N=40_2.vnnlib,unsat,0,5,1,0,2,,"alpha_beta_crown,cora,neuralsat,pyrat,sobolbox"
tllverify_2023,tllBench_n=2_N=M=40_m=1_instance_4_3.onnx,property_N=40_3.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=48_m=1_instance_5_0.onnx,property_N=48_0.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=48_m=1_instance_5_1.onnx,property_N=48_1.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=48_m=1_instance_5_2.onnx,property_N=48_2.vnnlib,unsat,0,5,1,0,2,,"alpha_beta_crown,cora,neuralsat,pyrat,sobolbox"
tllverify_2023,tllBench_n=2_N=M=48_m=1_instance_5_3.onnx,property_N=48_3.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=56_m=1_instance_6_0.onnx,property_N=56_0.vnnlib,unsat,0,5,1,0,2,,"alpha_beta_crown,cora,neuralsat,pyrat,sobolbox"
tllverify_2023,tllBench_n=2_N=M=56_m=1_instance_6_1.onnx,property_N=56_1.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=56_m=1_instance_6_2.onnx,property_N=56_2.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=56_m=1_instance_6_3.onnx,property_N=56_3.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=64_m=1_instance_7_0.onnx,property_N=64_0.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=64_m=1_instance_7_1.onnx,property_N=64_1.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=64_m=1_instance_7_2.onnx,property_N=64_2.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=64_m=1_instance_7_3.onnx,property_N=64_3.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=8_m=1_instance_0_0.onnx,property_N=8_0.vnnlib,unsat,0,6,0,1,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=8_m=1_instance_0_1.onnx,property_N=8_1.vnnlib,unsat,0,6,0,1,1,,"alpha_beta_crown,cora,neuralsat,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=8_m=1_instance_0_2.onnx,property_N=8_2.vnnlib,unsat,0,7,0,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover,sobolbox"
tllverify_2023,tllBench_n=2_N=M=8_m=1_instance_0_3.onnx,property_N=8_3.vnnlib,sat,8,0,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover,sobolbox"
